2008,"Tue, Oct 30, 2007",/boxscores/index.cgi?month=10&day=30&year=2007,7:30 pm,Box Score,/boxscores/200710300GSW.html,Utah Jazz,/teams/UTA/2008.html,UTA,117,Golden State Warriors,/teams/GSW/2008.html,GSW,96,,
2008,"Tue, Oct 30, 2007",/boxscores/index.cgi?month=10&day=30&year=2007,7:30 pm,Box Score,/boxscores/200710300LAL.html,Houston Rockets,/teams/HOU/2008.html,HOU,95,Los Angeles Lakers,/teams/LAL/2008.html,LAL,93,,
2008,"Tue, Oct 30, 2007",/boxscores/index.cgi?month=10&day=30&year=2007,7:00 pm,Box Score,/boxscores/200710300SAS.html,Portland Trail Blazers,/teams/POR/2008.html,POR,97,San Antonio Spurs,/teams/SAS/2008.html,SAS,106,,
2008,"Wed, Oct 31, 2007",/boxscores/index.cgi?month=10&day=31&year=2007,8:00 pm,Box Score,/boxscores/200710310CLE.html,Dallas Mavericks,/teams/DAL/2008.html,DAL,92,Cleveland Cavaliers,/teams/CLE/2008.html,CLE,74,,
2008,"Wed, Oct 31, 2007",/boxscores/index.cgi?month=10&day=31&year=2007,8:30 pm,Box Score,/boxscores/200710310DEN.html,Seattle SuperSonics,/teams/SEA/2008.html,SEA,103,Denver Nuggets,/teams/DEN/2008.html,DEN,120,,
2008,"Wed, Oct 31, 2007",/boxscores/index.cgi?month=10&day=31&year=2007,7:00 pm,Box Score,/boxscores/200710310IND.html,Washington Wizards,/teams/WAS/2008.html,WAS,110,Indiana Pacers,/teams/IND/2008.html,IND,119,OT,
2008,"Wed, Oct 31, 2007",/boxscores/index.cgi?month=10&day=31&year=2007,7:00 pm,Box Score,/boxscores/200710310MEM.html,San Antonio Spurs,/teams/SAS/2008.html,SAS,104,Memphis Grizzlies,/teams/MEM/2008.html,MEM,101,,
2008,"Wed, Oct 31, 2007",/boxscores/index.cgi?month=10&day=31&year=2007,7:30 pm,Box Score,/boxscores/200710310NJN.html,Chicago Bulls,/teams/CHI/2008.html,CHI,103,New Jersey Nets,/teams/NJN/2008.html,NJN,112,OT,
2008,"Wed, Oct 31, 2007",/boxscores/index.cgi?month=10&day=31&year=2007,7:00 pm,Box Score,/boxscores/200710310NOH.html,Sacramento Kings,/teams/SAC/2008.html,SAC,90,New Orleans Hornets,/teams/NOH/2008.html,NOH,104,,
2008,"Wed, Oct 31, 2007",/boxscores/index.cgi?month=10&day=31&year=2007,7:00 pm,Box Score,/boxscores/200710310ORL.html,Milwaukee Bucks,/teams/MIL/2008.html,MIL,83,Orlando Magic,/teams/ORL/2008.html,ORL,102,,
2008,"Wed, Oct 31, 2007",/boxscores/index.cgi?month=10&day=31&year=2007,7:00 pm,Box Score,/boxscores/200710310TOR.html,Philadelphia 76ers,/teams/PHI/2008.html,PHI,97,Toronto Raptors,/teams/TOR/2008.html,TOR,106,,
2008,"Thu, Nov 1, 2007",/boxscores/index.cgi?month=11&day=1&year=2007,8:00 pm,Box Score,/boxscores/200711010MIA.html,Detroit Pistons,/teams/DET/2008.html,DET,91,Miami Heat,/teams/MIA/2008.html,MIA,80,,
2008,"Thu, Nov 1, 2007",/boxscores/index.cgi?month=11&day=1&year=2007,7:30 pm,Box Score,/boxscores/200711010SEA.html,Phoenix Suns,/teams/PHO/2008.html,PHO,106,Seattle SuperSonics,/teams/SEA/2008.html,SEA,99,,
2008,"Thu, Nov 1, 2007",/boxscores/index.cgi?month=11&day=1&year=2007,7:00 pm,Box Score,/boxscores/200711010UTA.html,Houston Rockets,/teams/HOU/2008.html,HOU,106,Utah Jazz,/teams/UTA/2008.html,UTA,95,,
2008,"Fri, Nov 2, 2007",/boxscores/index.cgi?month=11&day=2&year=2007,7:30 pm,Box Score,/boxscores/200711020ATL.html,Dallas Mavericks,/teams/DAL/2008.html,DAL,94,Atlanta Hawks,/teams/ATL/2008.html,ATL,101,,
2008,"Fri, Nov 2, 2007",/boxscores/index.cgi?month=11&day=2&year=2007,8:00 pm,Box Score,/boxscores/200711020BOS.html,Washington Wizards,/teams/WAS/2008.html,WAS,83,Boston Celtics,/teams/BOS/2008.html,BOS,103,,
2008,"Fri, Nov 2, 2007",/boxscores/index.cgi?month=11&day=2&year=2007,7:00 pm,Box Score,/boxscores/200711020CHA.html,Milwaukee Bucks,/teams/MIL/2008.html,MIL,99,Charlotte Bobcats,/teams/CHA/2008.html,CHA,102,,
2008,"Fri, Nov 2, 2007",/boxscores/index.cgi?month=11&day=2&year=2007,7:30 pm,Box Score,/boxscores/200711020CHI.html,Philadelphia 76ers,/teams/PHI/2008.html,PHI,96,Chicago Bulls,/teams/CHI/2008.html,CHI,85,,
2008,"Fri, Nov 2, 2007",/boxscores/index.cgi?month=11&day=2&year=2007,7:30 pm,Box Score,/boxscores/200711020CLE.html,New York Knicks,/teams/NYK/2008.html,NYK,106,Cleveland Cavaliers,/teams/CLE/2008.html,CLE,110,,
2008,"Fri, Nov 2, 2007",/boxscores/index.cgi?month=11&day=2&year=2007,7:00 pm,Box Score,/boxscores/200711020IND.html,Miami Heat,/teams/MIA/2008.html,MIA,85,Indiana Pacers,/teams/IND/2008.html,IND,87,,
2008,"Fri, Nov 2, 2007",/boxscores/index.cgi?month=11&day=2&year=2007,7:30 pm,Box Score,/boxscores/200711020LAC.html,Golden State Warriors,/teams/GSW/2008.html,GSW,114,Los Angeles Clippers,/teams/LAC/2008.html,LAC,120,,
2008,"Fri, Nov 2, 2007",/boxscores/index.cgi?month=11&day=2&year=2007,7:00 pm,Box Score,/boxscores/200711020MIN.html,Denver Nuggets,/teams/DEN/2008.html,DEN,99,Minnesota Timberwolves,/teams/MIN/2008.html,MIN,91,,
2008,"Fri, Nov 2, 2007",/boxscores/index.cgi?month=11&day=2&year=2007,7:30 pm,Box Score,/boxscores/200711020NJN.html,Toronto Raptors,/teams/TOR/2008.html,TOR,106,New Jersey Nets,/teams/NJN/2008.html,NJN,69,,
